#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151548786
#Date Time: 2019-05-06 11:17:23.627
#Sample rate: 5555.56Hz
#Samples: 8192
#Trigger: Source: Channel 4 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 100 mV/div Offset: 0 V

Time (s),Channel 2 (V)
-0.67420784962871294,0.011094714546911893
-0.67402784962871287,-0.081515071588365101
-0.6738478496287128,0.034840813556006059
-0.67366784962871296,-0.055394362678354819
-0.67348784962871289,-0.022149824065762498
-0.67330784962871282,0.011094714546942127
-0.67312784962871297,-0.081515071588322996
-0.6729478496287129,0.033653508605500496
-0.67276784962871283,-0.055394362678436893
-0.67258784962871276,-0.022149824065732265
-0.67240784962871292,0.011094714546927006
-0.67222784962871285,-0.081515071588365101
-0.67204784962871278,0.034840813556006059
-0.67186784962871293,-0.055394362678354819
-0.67168784962871286,-0.022149824065762498
-0.67150784962871279,0.011094714546942127
-0.67132784962871295,-0.081515071588322996
-0.67114784962871288,0.034840813555953143
-0.67096784962871281,-0.055394362678436893
-0.67078784962871296,-0.022149824065777611
-0.67060784962871289,0.01228201949737966
-0.67042784962871282,-0.08151507158840722
-0.67024784962871276,0.034840813555965564
-0.67006784962871291,-0.054207057727943195
-0.66988784962871284,-0.023337129016200581
-0.66970784962871277,0.012282019497395325
-0.66952784962871292,-0.08151507158836456
-0.66934784962871285,0.034840813555953143
-0.66916784962871279,-0.055394362678436893
-0.66898784962871294,-0.022149824065777611
-0.66880784962871287,0.01228201949737966
-0.6686278496287128,-0.08151507158840722
-0.66844784962871295,0.034840813555900241
-0.66826784962871288,-0.055394362678395856
-0.66808784962871282,-0.022149824065747382
-0.66790784962871297,0.012282019497364006
-0.6677278496287129,-0.08151507158836456
-0.66754784962871283,0.034840813556006059
-0.66736784962871276,-0.055394362678421773
-0.66718784962871291,-0.022149824065762498
-0.66700784962871285,0.012282019497395325
-0.66682784962871278,-0.08151507158840722
-0.66664784962871293,0.034840813555900241
-0.66646784962871286,-0.055394362678395856
-0.66628784962871279,-0.020962519115294186
-0.66610784962871294,0.012282019497365095
-0.66592784962871288,-0.08151507158836456
-0.66574784962871281,0.036028118506459261
-0.66556784962871296,-0.055394362678353751
-0.66538784962871289,-0.020962519115309851
-0.66520784962871282,0.012282019497395325
-0.66502784962871275,-0.080327766637901102
-0.66484784962871291,0.036028118506406345
-0.66466784962871284,-0.054207057727983697
-0.66448784962871277,-0.020962519115294186
-0.66430784962871292,0.012282019497380208
-0.66412784962871285,-0.08151507158836456
-0.66394784962871278,0.036028118506459261
-0.66376784962871294,-0.054207057727901631
-0.66358784962871287,-0.020962519115309303
-0.6634078496287128,0.012282019497395325
-0.66322784962871295,-0.081515071588321913
-0.66304784962871288,0.036028118506405804
-0.66286784962871281,-0.054207057727983697
-0.66268784962871297,-0.020962519115324416
-0.6625078496287129,0.012282019497380208
-0.66232784962871283,-0.080327766637954018
-0.66214784962871276,0.037215423456870886
-0.66196784962871291,-0.054207057727942119
-0.66178784962871284,-0.020962519115294186
-0.66160784962871277,0.012282019497395325
-0.66142784962871293,-0.08151507158836456
-0.66124784962871286,0.036028118506405804
-0.66106784962871279,-0.054207057727983697
-0.66088784962871294,-0.020962519115324416
-0.66070784962871287,0.013469324447832855
-0.6605278496287128,-0.080327766637954018
-0.66034784962871296,0.036028118506353443
-0.66016784962871289,-0.054207057727942667
-0.65998784962871282,-0.020962519115294186
-0.65980784962871275,0.013469324447805867
-0.6596278496287129,-0.080327766637911358
-0.65944784962871283,0.037215423456912457
-0.65926784962871277,-0.054207057727983697
-0.65908784962871292,-0.020962519115309303
-0.65890784962871285,0.013469324447832855
-0.65872784962871278,-0.080327766637954018
-0.65854784962871293,0.037215423456805549
-0.65836784962871286,-0.054207057727942119
-0.6581878496287128,-0.020962519115294186
-0.65800784962871295,0.013469324447817201
-0.65782784962871288,-0.080327766637911358
-0.65764784962871281,0.037215423456912457
-0.65746784962871296,-0.054207057727900555
-0.65728784962871289,-0.020962519115309303
-0.65710784962871283,0.01346932444784852
-0.65692784962871276,-0.080327766637900561
-0.65674784962871291,0.037215423456858993
-0.65656784962871284,-0.054207057727983697
-0.65638784962871277,-0.020962519115294186
-0.65620784962871292,0.013469324447832855
-0.65602784962871286,-0.080327766637911358
-0.65584784962871279,0.037215423456912457
-0.65566784962871294,-0.054207057727900555
-0.65548784962871287,-0.020962519115309303
-0.6553078496287128,0.01346932444784852
-0.65512784962871295,-0.080327766637868697
-0.65494784962871289,0.037215423456858993
-0.65476784962871282,-0.054207057727983697
-0.65458784962871297,-0.020962519115324416
-0.6544078496287129,0.013469324447832855
-0.65422784962871283,-0.080327766637954018
-0.65404784962871276,0.037215423456870886
-0.65386784962871292,-0.054207057727942119
-0.65368784962871285,-0.020962519115309303
-0.65350784962871278,0.01346932444784852
-0.65332784962871293,-0.080327766637868697
-0.65314784962871286,0.037215423456858993
-0.65296784962871279,-0.054207057727983697
-0.65278784962871295,-0.020962519115324416
-0.65260784962871288,0.013469324447832855
-0.65242784962871281,-0.08151507158840722
-0.65224784962871296,0.037215423456804481
-0.65206784962871289,-0.054207057727942119
-0.65188784962871282,-0.020962519115294186
-0.65170784962871275,0.013469324447805325
-0.65152784962871291,-0.081515071588364046
-0.65134784962871284,0.037215423456912457
-0.65116784962871277,-0.054207057727983697
-0.65098784962871292,-0.020962519115309303
-0.65080784962871285,0.013469324447832855
-0.65062784962871278,-0.080327766637954018
-0.65044784962871294,0.037215423456805549
-0.65026784962871287,-0.054207057727942119
-0.6500878496287128,-0.019775214164840987
-0.64990784962871295,0.013469324447818287
-0.64972784962871288,-0.080327766637911358
-0.64954784962871281,0.037215423456912457
-0.64936784962871297,-0.054207057727900555
-0.6491878496287129,-0.019775214164856648
-0.64900784962871283,0.01346932444784852
-0.64882784962871276,-0.080327766637900561
-0.64864784962871291,0.037215423456858993
-0.64846784962871284,-0.054207057727983697
-0.64828784962871278,-0.019775214164840987
-0.64810784962871293,0.013469324447818287
-0.64792784962871286,-0.080327766637911358
-0.64774784962871279,0.037215423456912457
-0.64756784962871294,-0.053019752777448421
-0.64738784962871287,-0.019775214164856107
-0.64720784962871281,0.01346932444784852
-0.64702784962871296,-0.080327766637868697
-0.64684784962871289,0.037215423456858993
-0.64666784962871282,-0.053019752777530495
-0.64648784962871275,-0.01977521416482533
-0.6463078496287129,0.014656629398286054
-0.64612784962871284,-0.080327766637954018
-0.64594784962871277,0.038402728407365652
-0.64576784962871292,-0.053019752777488924
-0.64558784962871285,-0.019775214164856107
-0.64540784962871278,0.01346932444784852
-0.64522784962871294,-0.080327766637868697
-0.64504784962871287,0.038402728407311654
-0.6448678496287128,-0.053019752777530495
-0.64468784962871295,-0.01977521416487122
-0.64450784962871288,0.014656629398286054
-0.64432784962871281,-0.080327766637954018
-0.64414784962871297,0.038402728407257669
-0.6439678496287129,-0.053019752777488924
-0.64378784962871283,-0.019775214164840987
-0.64360784962871276,0.014656629398258523
-0.64342784962871291,-0.08032776663791083
-0.64324784962871284,0.038402728407365652
-0.64306784962871277,-0.053019752777530495
-0.64288784962871293,-0.019775214164856107
-0.64270784962871286,0.014656629398286054
-0.64252784962871279,-0.080327766637954018
-0.64234784962871294,0.038402728407257669
-0.64216784962871287,-0.053019752777488924
-0.6419878496287128,-0.019775214164840987
-0.64180784962871296,0.0146566293982704
-0.64162784962871289,-0.08032776663791083
-0.64144784962871282,0.038402728407365652
-0.64126784962871297,-0.05301975277744736
-0.6410878496287129,-0.019775214164856107
-0.64090784962871283,0.014656629398301717
-0.64072784962871276,-0.080327766637899492
-0.64054784962871292,0.039590033357764329
-0.64036784962871285,-0.051832447827035728
-0.64018784962871278,-0.019775214164840987
-0.64000784962871293,0.0146566293982704
-0.63982784962871286,-0.08032776663791083
-0.63964784962871279,0.038402728407365652
-0.63946784962871295,-0.05301975277744736
-0.63928784962871288,-0.019775214164856107
-0.63910784962871281,0.014656629398301717
-0.63892784962871296,-0.080327766637867629
-0.63874784962871289,0.038402728407311654
-0.63856784962871282,-0.053019752777530495
-0.63838784962871276,-0.01977521416482533
-0.63820784962871291,0.014656629398286054
-0.63802784962871284,-0.080327766637954018
-0.63784784962871277,0.038402728407365652
-0.63766784962871292,-0.053019752777488924
-0.63748784962871285,-0.019775214164856107
-0.63730784962871279,0.014656629398301717
-0.63712784962871294,-0.080327766637867629
-0.63694784962871287,0.038402728407311654
-0.6367678496287128,-0.053019752777530495
-0.63658784962871295,-0.01977521416487122
-0.63640784962871288,0.014656629398286054
-0.63622784962871282,-0.080327766637954018
-0.63604784962871297,0.038402728407257669
-0.6358678496287129,-0.053019752777488924
-0.63568784962871283,-0.019775214164840987
-0.63550784962871276,0.013469324447805867
-0.63532784962871292,-0.080327766637911358
-0.63514784962871285,0.038402728407365652
-0.63496784962871278,-0.053019752777530495
-0.63478784962871293,-0.01977521416487122
-0.63460784962871286,0.014656629398286054
-0.63442784962871279,-0.080327766637954018
-0.63424784962871295,0.038402728407257669
-0.63406784962871288,-0.053019752777488924
-0.63388784962871281,-0.019775214164840987
-0.63370784962871296,0.0146566293982704
-0.63352784962871289,-0.08032776663791083
-0.63334784962871282,0.038402728407365652
-0.63316784962871275,-0.053019752777515375
-0.63298784962871291,-0.019775214164856107
-0.63280784962871284,0.014656629398301717
-0.63262784962871277,-0.080327766637954018
-0.63244784962871292,0.038402728407311654
-0.63226784962871285,-0.053019752777488924
-0.63208784962871278,-0.019775214164840987
-0.63190784962871294,0.0146566293982704
-0.63172784962871287,-0.08032776663791083
-0.6315478496287128,0.038402728407365652
-0.63136784962871295,-0.05301975277744736
-0.63118784962871288,-0.019775214164856107
-0.63100784962871281,0.014656629398301717
-0.63082784962871297,-0.080327766637867629
-0.6306478496287129,0.039590033357764329
-0.63046784962871283,-0.053019752777530495
-0.63028784962871276,-0.01977521416482533
-0.63010784962871291,0.014656629398286054
-0.62992784962871284,-0.080327766637954018
-0.62974784962871277,0.039590033357818848
-0.62956784962871293,-0.053019752777488376
-0.62938784962871286,-0.018587909214403453
-0.62920784962871279,0.014656629398301717
-0.62902784962871294,-0.080327766637867629
-0.62884784962871287,0.039590033357764329
-0.6286678496287128,-0.053019752777530495
-0.62848784962871296,-0.018587909214419107
-0.62830784962871289,0.014656629398286596
-0.62812784962871282,-0.079140461687500829
-0.62794784962871275,0.039590033357776735
-0.6277678496287129,-0.053019752777488376
-0.62758784962871283,-0.018587909214387792
-0.62740784962871277,0.014656629398301717
-0.62722784962871292,-0.08032776663791083
-0.62704784962871285,0.039590033357764329
-0.62686784962871278,-0.053019752777530495
-0.62668784962871293,-0.018587909214419107
-0.62650784962871287,0.014656629398286596
-0.6263278496287128,-0.080327766637954018
-0.62614784962871295,0.039590033357709789
-0.62596784962871288,-0.051832447827035728
-0.62578784962871281,-0.018587909214387792
-0.62560784962871296,0.015843934348723596
-0.6254278496287129,-0.079140461687457642
-0.62524784962871283,0.039590033357818848
-0.62506784962871276,-0.051832447827062179
-0.62488784962871291,-0.018587909214402912
-0.62470784962871284,0.015843934348754914
-0.62452784962871277,-0.079140461687500829
-0.62434784962871293,0.039590033357764856
-0.62416784962871286,-0.051832447827035728
-0.62398784962871279,-0.018587909214387792
-0.62380784962871294,0.015843934348723596
-0.62362784962871287,-0.079140461687457642
-0.6234478496287128,0.040777338308272043
-0.62326784962871296,-0.051832447826993075
-0.62308784962871289,-0.018587909214402912
-0.62290784962871282,0.015843934348754914
-0.62272784962871297,-0.07914046168741444
-0.6225478496287129,0.040777338308217517
-0.62236784962871283,-0.051832447827077299
-0.62218784962871276,-0.01740060426391948
-0.62200784962871292,0.015843934348739798
-0.62182784962871285,-0.079140461687457642
-0.62164784962871278,0.040777338308272043
-0.62146784962871293,-0.051832447826993075
-0.62128784962871286,-0.018587909214402912
-0.62110784962871279,0.015843934348754914
-0.62092784962871295,-0.07914046168741444
-0.62074784962871288,0.040777338308217517
-0.62056784962871281,-0.051832447827077299
-0.62038784962871296,-0.018587909214418025
-0.62020784962871289,0.01584393434873925
-0.62002784962871282,-0.079140461687500829
-0.61984784962871275,0.040777338308229931
-0.61966784962871291,-0.05183244782703518
-0.61948784962871284,-0.018587909214387792
-0.61930784962871277,0.015843934348754914
-0.61912784962871292,-0.079140461687457642
-0.61894784962871285,0.040777338308217517
-0.61876784962871278,-0.051832447827077299
-0.61858784962871294,-0.018587909214418025
-0.61840784962871287,0.01584393434873925
-0.6182278496287128,-0.079140461687500829
-0.61804784962871295,0.040777338308162978
-0.61786784962871288,-0.05183244782703518
-0.61768784962871282,-0.018587909214387792
-0.61750784962871297,0.015843934348723596
-0.6173278496287129,-0.079140461687457642
-0.61714784962871283,0.040777338308272043
-0.61696784962871276,-0.051832447827062179
-0.61678784962871291,-0.018587909214402912
-0.61660784962871285,0.015843934348754914
-0.61642784962871278,-0.079140461687500829
-0.61624784962871293,0.040777338308162978
-0.61606784962871286,-0.05183244782703518
-0.61588784962871279,-0.017400604263934596
-0.61570784962871294,0.015843934348724685
-0.61552784962871288,-0.079140461687457642
-0.61534784962871281,0.040777338308272043
-0.61516784962871296,-0.051832447826993075
-0.61498784962871289,-0.017400604263950258
-0.61480784962871282,0.015843934348754914
-0.61462784962871275,-0.079140461687446303
-0.61444784962871291,0.040777338308217517
-0.61426784962871284,-0.051832447827077299
-0.61408784962871277,-0.018587909214387792
-0.61390784962871292,0.01584393434873925
-0.61372784962871285,-0.079140461687457642
-0.61354784962871278,0.040777338308272043
-0.61336784962871294,-0.051832447826993075
-0.61318784962871287,-0.018587909214402912
-0.6130078496287128,0.015843934348754914
-0.61282784962871295,-0.07914046168741444
-0.61264784962871288,0.040777338308217517
-0.61246784962871281,-0.051832447827077299
-0.61228784962871297,-0.018587909214418025
-0.6121078496287129,0.01584393434873925
-0.61192784962871283,-0.079140461687500829
-0.61174784962871276,0.040777338308229931
-0.61156784962871291,-0.05183244782703518
-0.61138784962871284,-0.018587909214387792
-0.61120784962871277,0.015843934348754914
-0.61102784962871293,-0.079140461687457642
-0.61084784962871286,0.040777338308217517
-0.61066784962871279,-0.051832447827077299
-0.61048784962871294,-0.018587909214418025
-0.61030784962871287,0.01584393434873925
-0.6101278496287128,-0.079140461687500829
-0.60994784962871296,0.040777338308162978
-0.60976784962871289,-0.05183244782703518
-0.60958784962871282,-0.017400604263934596
-0.60940784962871297,0.015843934348724685
-0.6092278496287129,-0.079140461687457642
-0.60904784962871283,0.040777338308272043
-0.60886784962871277,-0.051832447827061638
-0.60868784962871292,-0.017400604263950258
-0.60850784962871285,0.015843934348739798
-0.60832784962871278,-0.079140461687500829
-0.60814784962871293,0.040777338308162978
-0.60796784962871286,-0.05183244782703518
-0.6077878496287128,-0.017400604263934596
-0.60760784962871295,0.015843934348724685
-0.60742784962871288,-0.079140461687457642
-0.60724784962871281,0.040777338308272043
-0.60706784962871296,-0.050645142876540969
-0.60688784962871289,-0.017400604263949716
-0.60670784962871283,0.015843934348754914
-0.60652784962871276,-0.079140461687446303
-0.60634784962871291,0.040777338308217517
-0.60616784962871284,-0.050645142876624104
-0.60598784962871277,-0.017400604263934596
-0.60580784962871292,0.015843934348739798
-0.60562784962871286,-0.079140461687457642
-0.60544784962871279,0.041964643258725245
-0.60526784962871294,-0.050645142876539873
-0.60508784962871287,-0.017400604263949716
-0.6049078496287128,0.01703123929920811
-0.60472784962871295,-0.079140461687413358
-0.60454784962871289,0.041964643258670178
-0.60436784962871282,-0.050645142876624104
-0.60418784962871297,-0.017400604263964829
-0.6040078496287129,0.017031239299192445
-0.60382784962871283,-0.079140461687500829
-0.60364784962871276,0.041964643258683133
-0.60346784962871292,-0.050645142876581978
-0.60328784962871285,-0.017400604263934596
-0.60310784962871278,0.01703123929920811
-0.60292784962871293,-0.079140461687413358
-0.60274784962871286,0.041964643258670178
-0.60256784962871279,-0.050645142876624104
-0.60238784962871295,-0.017400604263964829
-0.60220784962871288,0.017031239299192445
-0.60202784962871281,-0.077953156737047627
-0.60184784962871296,0.04196464325861618
-0.60166784962871289,-0.050645142876581978
-0.60148784962871282,-0.017400604263934596
-0.60130784962871275,0.017031239299164915
-0.60112784962871291,-0.077953156737004439
-0.60094784962871284,0.041964643258725245
-0.60076784962871277,-0.050645142876624104
-0.60058784962871292,-0.017400604263949716
-0.60040784962871285,0.017031239299192445
-0.60022784962871278,-0.079140461687500829
-0.60004784962871294,0.041964643258615097
-0.59986784962871287,-0.050645142876581978
-0.5996878496287128,-0.017400604263934596
-0.59950784962871295,0.017031239299176791
-0.59932784962871288,-0.0791404616874571
-0.59914784962871281,0.041964643258725245
-0.59896784962871297,-0.050645142876539873
-0.5987878496287129,-0.017400604263949716
-0.59860784962871283,0.01703123929920811
-0.59842784962871276,-0.079140461687445762
-0.59824784962871291,0.041964643258670178
-0.59806784962871284,-0.050645142876624104
-0.59788784962871278,-0.017400604263934596
-0.59770784962871293,0.017031239299192445
-0.59752784962871286,-0.0791404616874571
-0.59734784962871279,0.041964643258725245
-0.59716784962871294,-0.050645142876539873
-0.59698784962871287,-0.017400604263949716
-0.59680784962871281,0.01703123929920811
-0.59662784962871296,-0.079140461687413358
-0.59644784962871289,0.041964643258670178
-0.59626784962871282,-0.050645142876624104
-0.59608784962871275,-0.017400604263918939
-0.5959078496287129,0.017031239299192445
-0.59572784962871284,-0.079140461687500829
-0.59554784962871277,0.041964643258725245
-0.59536784962871292,-0.050645142876581978
-0.59518784962871285,-0.017400604263949716
-0.59500784962871278,0.01703123929920811
-0.59482784962871293,-0.079140461687413358
-0.59464784962871287,0.041964643258670178
-0.5944678496287128,-0.050645142876624104
-0.59428784962871295,-0.017400604263964829
-0.59410784962871288,0.017031239299192445
-0.59392784962871281,-0.079140461687500829
-0.59374784962871296,0.041964643258615097
-0.5935678496287129,-0.050645142876581978
-0.59338784962871283,-0.017400604263934596
-0.59320784962871276,0.017031239299164377
-0.59302784962871291,-0.0791404616874571
-0.59284784962871284,0.041964643258725245
-0.59266784962871277,-0.050645142876624104
-0.59248784962871293,-0.017400604263949716
-0.59230784962871286,0.017031239299192445
-0.59212784962871279,-0.077953156737047627
-0.59194784962871294,0.04196464325861618
-0.59176784962871287,-0.050645142876581978
-0.5915878496287128,-0.017400604263934596
-0.59140784962871296,0.017031239299176791
-0.59122784962871289,-0.0791404616874571
-0.59104784962871282,0.041964643258725245
-0.59086784962871297,-0.050645142876539873
-0.5906878496287129,-0.017400604263949716
-0.59050784962871283,0.01703123929920811
-0.59032784962871276,-0.079140461687445762
-0.59014784962871292,0.041964643258670178
-0.58996784962871285,-0.050645142876581978
-0.58978784962871278,-0.017400604263934596
-0.58960784962871293,0.017031239299176791
-0.58942784962871286,-0.0791404616874571
-0.58924784962871279,0.043151948209178441
-0.58906784962871295,-0.050645142876538797
-0.58888784962871288,-0.016213299313497062
-0.58870784962871281,0.01703123929920811
-0.58852784962871296,-0.077953156736961238
-0.58834784962871289,0.043151948209123367
-0.58816784962871282,-0.050645142876624104
-0.58798784962871276,-0.017400604263918939
-0.58780784962871291,0.017031239299192445
-0.58762784962871284,-0.077953156737047627
-0.58744784962871277,0.043151948209178441
-0.58726784962871292,-0.050645142876581443
-0.58708784962871285,-0.017400604263949716
-0.58690784962871279,0.01703123929920811
-0.58672784962871294,-0.077953156736961238
-0.58654784962871287,0.04196464325867072
-0.5863678496287128,-0.050645142876624104
-0.58618784962871295,-0.017400604263964829
-0.58600784962871288,0.017031239299192445
-0.58582784962871282,-0.077953156737047627
-0.58564784962871297,0.043151948209068286
-0.5854678496287129,-0.049457837926128782
-0.58528784962871283,-0.017400604263934596
-0.58510784962871276,0.017031239299164915
-0.58492784962871291,-0.077953156737004439
-0.58474784962871285,0.043151948209178441
-0.58456784962871278,-0.050645142876624104
-0.58438784962871293,-0.016213299313512716
-0.58420784962871286,0.01703123929919299
-0.58402784962871279,-0.077953156737047627
-0.58384784962871294,0.043151948209068286
-0.58366784962871288,-0.050645142876581443
-0.58348784962871281,-0.017400604263934596
-0.58330784962871296,0.018218544249628911
-0.58312784962871289,-0.077953156737003898
-0.58294784962871282,0.043151948209178441
-0.58276784962871275,-0.050645142876608443
-0.58258784962871291,-0.016213299313497062
-0.58240784962871284,0.01703123929920811
-0.58222784962871277,-0.077953156737047627
-0.58204784962871292,0.043151948209123367
-0.58186784962871285,-0.049457837926128782
-0.58168784962871278,-0.016213299313481398
-0.58150784962871294,0.01821854424962999
-0.58132784962871287,-0.077953156737003898
-0.5811478496287128,0.043151948209178441
-0.58096784962871295,-0.049457837926086677
-0.58078784962871288,-0.016213299313496514
-0.58060784962871281,0.018218544249661309
-0.58042784962871297,-0.077953156736960155
-0.5802478496287129,0.043151948209123367
-0.58006784962871283,-0.049457837926170908
-0.57988784962871276,-0.01621329931346574
-0.57970784962871291,0.018218544249645644
-0.57952784962871284,-0.077953156737047627
-0.57934784962871277,0.043151948209178441
-0.57916784962871293,-0.049457837926128782
-0.57898784962871286,-0.016213299313496514
-0.57880784962871279,0.018218544249661309
-0.57862784962871294,-0.077953156736960155
-0.57844784962871287,0.043151948209123367
-0.5782678496287128,-0.049457837926170908
-0.57808784962871296,-0.016213299313511627
-0.57790784962871289,0.018218544249645644
-0.57772784962871282,-0.077953156737047627
-0.57754784962871297,0.043151948209068286
-0.5773678496287129,-0.049457837926128782
-0.57718784962871283,-0.016213299313481398
-0.57700784962871277,0.018218544249617576
-0.57682784962871292,-0.077953156737003898
-0.57664784962871285,0.043151948209123367
-0.57646784962871278,-0.049457837926170908
-0.57628784962871293,-0.016213299313511627
-0.57610784962871286,0.018218544249645644
-0.5759278496287128,-0.077953156737047627
-0.57574784962871295,0.043151948209068286
-0.57556784962871288,-0.049457837926128782
-0.57538784962871281,-0.016213299313481398
-0.57520784962871296,0.01821854424962999
-0.57502784962871289,-0.077953156737003898
-0.57484784962871283,0.043151948209178441
-0.57466784962871276,-0.050645142876608443
-0.57448784962871291,-0.016213299313497062
-0.57430784962871284,0.01703123929920811
-0.57412784962871277,-0.077953156737047627
-0.57394784962871292,0.043151948209123367
-0.57376784962871286,-0.049457837926128782
-0.57358784962871279,-0.016213299313481398
-0.57340784962871294,0.01821854424962999
-0.57322784962871287,-0.077953156737003898
-0.5730478496287128,0.043151948209178441
-0.57286784962871296,-0.049457837926086677
-0.57268784962871289,-0.016213299313496514
-0.57250784962871282,0.01703123929920811
-0.57232784962871297,-0.077953156736961238
-0.5721478496287129,0.043151948209123367
-0.57196784962871283,-0.049457837926170908
-0.57178784962871276,-0.016213299313466281
-0.57160784962871292,0.01703123929919299
-0.57142784962871285,-0.077953156737047627
-0.57124784962871278,0.043151948209178441
-0.57106784962871293,-0.049457837926086677
-0.57088784962871286,-0.017400604263949175
-0.57070784962871279,0.018218544249661309
-0.57052784962871295,-0.077953156736960155
-0.57034784962871288,0.043151948209123367
-0.57016784962871281,-0.049457837926170908
-0.56998784962871296,-0.016213299313511627
-0.56980784962871289,0.018218544249645644
-0.56962784962871282,-0.077953156737047627
-0.56944784962871275,0.043151948209136329
-0.56926784962871291,-0.049457837926128782
-0.56908784962871284,-0.016213299313481398
-0.56890784962871277,0.018218544249661309
-0.56872784962871292,-0.077953156737003898
-0.56854784962871285,0.043151948209123367
-0.56836784962871278,-0.049457837926170908
-0.56818784962871294,-0.016213299313511627
-0.56800784962871287,0.018218544249645644
-0.5678278496287128,-0.077953156737047627
-0.56764784962871295,0.043151948209068286
-0.56746784962871288,-0.049457837926128782
-0.56728784962871281,-0.016213299313481398
-0.56710784962871297,0.01821854424962999
-0.5669278496287129,-0.077953156737003898
-0.56674784962871283,0.044339253159631636
-0.56656784962871276,-0.049457837926155788
-0.56638784962871291,-0.016213299313496514
-0.56620784962871284,0.018218544249661309
-0.56602784962871278,-0.077953156737047627
-0.56584784962871293,0.043151948209123367
-0.56566784962871286,-0.049457837926128782
-0.56548784962871279,-0.016213299313481398
-0.56530784962871294,0.01821854424962999
-0.56512784962871287,-0.077953156737003898
-0.56494784962871281,0.044339253159631636
-0.56476784962871296,-0.049457837926085602
-0.56458784962871289,-0.016213299313496514
-0.56440784962871282,0.018218544249661309
-0.56422784962871275,-0.077953156736992019
-0.56404784962871291,0.044339253159576028
-0.56386784962871284,-0.049457837926170908
-0.56368784962871277,-0.016213299313481398
-0.56350784962871292,0.018218544249645644
-0.56332784962871285,-0.077953156737003898
-0.56314784962871278,0.044339253159631636
-0.56296784962871294,-0.049457837926085602
-0.56278784962871287,-0.016213299313496514
-0.5626078496287128,0.018218544249661309
-0.56242784962871295,-0.077953156736960155
-0.56224784962871288,0.044339253159576028
-0.56206784962871281,-0.048270532975717713
-0.56188784962871297,-0.016213299313510558
-0.5617078496287129,0.018218544249645644
-0.56152784962871283,-0.077953156737047627
-0.56134784962871276,0.044339253159588983
-0.56116784962871291,-0.049457837926128248
-0.56098784962871284,-0.016213299313481398
-0.56080784962871277,0.018218544249661309
-0.56062784962871293,-0.077953156737003898
-0.56044784962871286,0.044339253159576028
-0.56026784962871279,-0.049457837926170908
-0.56008784962871294,-0.016213299313511627
-0.55990784962871287,0.018218544249645644
-0.5597278496287128,-0.077953156737047627
-0.55954784962871296,0.044339253159520406
-0.55936784962871289,-0.049457837926128248
-0.55918784962871282,-0.016213299313481398
-0.55900784962871297,0.01821854424962999
-0.5588278496287129,-0.077953156737003898
